clade	date	year	location	decimal_date	sequence_name	tree_label	name_cleaned	clade_final
2010.1	2023-08-08	2023	Iowa	2023.6	A/swine/Iowa/ISU-A02861705/2023|A_/_H3N2|3C.2|2023-08-08|HA|4||EPI_ISL_18228679	A/swine/Iowa/ISU-A02861705/2023|A_/_H3N2|3C.2|2023-08-08|HA|4||EPI_ISL_18228679	swine_Iowa_2023-08-08_ISU-A02861705_EPI_ISL_18228679	2010.1
2010.1	2023-06-07	2023	Iowa	2023.430137	A/swine/Iowa/A02861558/2023|A_/_H3N2|3C.2|2023-06-07|HA|4||EPI_ISL_18037826	A/swine/Iowa/A02861558/2023|A_/_H3N2|3C.2|2023-06-07|HA|4||EPI_ISL_18037826	swine_Iowa_2023-06-07_A02861558_EPI_ISL_18037826	2010.1
2010.1	2023-05-10	2023	Iowa	2023.353425	A/swine/Iowa/A02861484/2023|A_/_H3N2|3C.2|2023-05-10|HA|4||EPI_ISL_17885913	A/swine/Iowa/A02861484/2023|A_/_H3N2|3C.2|2023-05-10|HA|4||EPI_ISL_17885913	swine_Iowa_2023-05-10_A02861484_EPI_ISL_17885913	2010.1
2010.1	2022-03-22	2022	Iowa	2022.219178	A/swine/Iowa/A02636597/2022|A_/_H3N2|unassigned|2022-03-22|HA|4||EPI_ISL_14779661	A/swine/Iowa/A02636597/2022|A_/_H3N2|unassigned|2022-03-22|HA|4||EPI_ISL_14779661	swine_Iowa_2022-03-22_A02636597_EPI_ISL_14779661	2010.1
2010.1	2022-01-31	2022	Iowa	2022.082192	A/swine/Iowa/A02636454/2022|A_/_H3N2|unassigned|2022-01-31|HA|4||EPI_ISL_14775593	A/swine/Iowa/A02636454/2022|A_/_H3N2|unassigned|2022-01-31|HA|4||EPI_ISL_14775593	swine_Iowa_2022-01-31_A02636454_EPI_ISL_14775593	2010.1
2010.1	2023-09-26	2023	Iowa	2023.734247	A/swine/Iowa/ISU-A02861838/2023|A_/_H3N2|3C.2|2023-09-26|HA|4||EPI_ISL_18699085	A/swine/Iowa/ISU-A02861838/2023|A_/_H3N2|3C.2|2023-09-26|HA|4||EPI_ISL_18699085	swine_Iowa_2023-09-26_ISU-A02861838_EPI_ISL_18699085	2010.1
2010.1	2023-12-28	2023	Iowa	2023.989041	A/swine/Iowa/ISU-A02862183/2023|A_/_H3N2|3C.2|2023-12-28|HA|4||EPI_ISL_18847083	A/swine/Iowa/ISU-A02862183/2023|A_/_H3N2|3C.2|2023-12-28|HA|4||EPI_ISL_18847083	swine_Iowa_2023-12-28_ISU-A02862183_EPI_ISL_18847083	2010.1
2010.1	2023-11-17	2023	Iowa	2023.876712	A/swine/Iowa/ISU-A02862051/2023|A_/_H3N2|3C.2|2023-11-17|HA|4||EPI_ISL_18777051	A/swine/Iowa/ISU-A02862051/2023|A_/_H3N2|3C.2|2023-11-17|HA|4||EPI_ISL_18777051	swine_Iowa_2023-11-17_ISU-A02862051_EPI_ISL_18777051	2010.1
2010.1	2023-10-25	2023	Iowa	2023.813699	A/swine/Iowa/ISU-A02861948/2023|A_/_H3N2|3C.2|2023-10-25|HA|4||EPI_ISL_18777088	A/swine/Iowa/ISU-A02861948/2023|A_/_H3N2|3C.2|2023-10-25|HA|4||EPI_ISL_18777088	swine_Iowa_2023-10-25_ISU-A02861948_EPI_ISL_18777088	2010.1
2010.1	2023-07-31	2023	Iowa	2023.578082	A/swine/Iowa/ISU-A02861690/2023|A_/_H3N2|3C.2|2023-07-31|HA|4||EPI_ISL_18238547	A/swine/Iowa/ISU-A02861690/2023|A_/_H3N2|3C.2|2023-07-31|HA|4||EPI_ISL_18238547	swine_Iowa_2023-07-31_ISU-A02861690_EPI_ISL_18238547	2010.1
2010.1	2024-02-13	2024	Iowa	2024.117486	Influenza A virus (A/swine/Iowa/A02862299/2024(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Iowa|Sus scrofa|2024-02-13|PP467088.1	Influenza A virus (A/swine/Iowa/A02862299/2024(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Iowa|Sus scrofa|2024-02-13|PP467088.1	swine_Iowa_2024-02-13_A02862299_PP467088.1	2010.1
2010.1	2021-09-01	2021	Iowa	2021.665753	A/swine/Iowa/A02636112/2021|A_/_H3N2|unassigned|2021-09-01|HA|4||EPI_ISL_6785591	A/swine/Iowa/A02636112/2021|A_/_H3N2|unassigned|2021-09-01|HA|4||EPI_ISL_6785591	swine_Iowa_2021-09-01_A02636112_EPI_ISL_6785591	2010.1
2010.1	2021-05-10	2021	Iowa	2021.353425	A/swine/Iowa/A02635816/2021|A_/_H3N2|unassigned|2021-05-10|HA|4||EPI_ISL_4083683	A/swine/Iowa/A02635816/2021|A_/_H3N2|unassigned|2021-05-10|HA|4||EPI_ISL_4083683	swine_Iowa_2021-05-10_A02635816_EPI_ISL_4083683	2010.1
2010.1	2021-06-10	2021	Iowa	2021.438356	A/swine/Iowa/A02635864/2021|A_/_H3N2|unassigned|2021-06-10|HA|4||EPI_ISL_4084156	A/swine/Iowa/A02635864/2021|A_/_H3N2|unassigned|2021-06-10|HA|4||EPI_ISL_4084156	swine_Iowa_2021-06-10_A02635864_EPI_ISL_4084156	2010.1
2010.1	2021-06-18	2021	Iowa	2021.460274	A/swine/Iowa/A02635920/2021|A_/_H3N2|unassigned|2021-06-18|HA|4||EPI_ISL_4084555	A/swine/Iowa/A02635920/2021|A_/_H3N2|unassigned|2021-06-18|HA|4||EPI_ISL_4084555	swine_Iowa_2021-06-18_A02635920_EPI_ISL_4084555	2010.1
2010.1	2022-07-01	2022	Iowa	2022.49589	A/swine/Iowa/A02750686/2022|A_/_H3N2|unassigned|2022-07-01|HA|4||EPI_ISL_14930641	A/swine/Iowa/A02750686/2022|A_/_H3N2|unassigned|2022-07-01|HA|4||EPI_ISL_14930641	swine_Iowa_2022-07-01_A02750686_EPI_ISL_14930641	2010.1
2010.1	2021-08-31	2021	Iowa	2021.663014	A/swine/Iowa/A02636094/2021|A_/_H3N2|unassigned|2021-08-31|HA|4||EPI_ISL_6785546	A/swine/Iowa/A02636094/2021|A_/_H3N2|unassigned|2021-08-31|HA|4||EPI_ISL_6785546	swine_Iowa_2021-08-31_A02636094_EPI_ISL_6785546	2010.1
2010.1	2022-09-21	2022	Iowa	2022.720548	A/swine/Iowa/A02750911/2022|A_/_H3N2|unassigned|2022-09-21|HA|4||EPI_ISL_16215595	A/swine/Iowa/A02750911/2022|A_/_H3N2|unassigned|2022-09-21|HA|4||EPI_ISL_16215595	swine_Iowa_2022-09-21_A02750911_EPI_ISL_16215595	2010.1
2010.1	2022-10-05	2022	Iowa	2022.758904	Influenza A virus (A/swine/Iowa/A02750965/2022(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Iowa|Sus scrofa|2022-10-05|OP903597.1	Influenza A virus (A/swine/Iowa/A02750965/2022(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Iowa|Sus scrofa|2022-10-05|OP903597.1	swine_Iowa_2022-10-05_A02750965_OP903597.1	2010.1
2010.1	2022-04-20	2022	Iowa	2022.29863	A/swine/Iowa/A02636649/2022|A_/_H3N2|unassigned|2022-04-20|HA|4||EPI_ISL_14835696	A/swine/Iowa/A02636649/2022|A_/_H3N2|unassigned|2022-04-20|HA|4||EPI_ISL_14835696	swine_Iowa_2022-04-20_A02636649_EPI_ISL_14835696	2010.1
2010.1	2022-03-21	2022	Iowa	2022.216438	A/swine/Iowa/A02711712/2022|A_/_H3N2|unassigned|2022-03-21|HA|4||EPI_ISL_14835207	A/swine/Iowa/A02711712/2022|A_/_H3N2|unassigned|2022-03-21|HA|4||EPI_ISL_14835207	swine_Iowa_2022-03-21_A02711712_EPI_ISL_14835207	2010.1
2010.1	2022-11-02	2022	Indiana	2022.835616	A/swine/Indiana/A02751164/2022|A_/_H3N2|3C.2|2022-11-02|HA|4||EPI_ISL_16924978	A/swine/Indiana/A02751164/2022|A_/_H3N2|3C.2|2022-11-02|HA|4||EPI_ISL_16924978	swine_Indiana_2022-11-02_A02751164_EPI_ISL_16924978	2010.1
2010.1	2022-11-04	2022	Indiana	2022.841096	A/swine/Indiana/A02751182/2022|A_/_H3N2|3C.2|2022-11-04|HA|4||EPI_ISL_16925106	A/swine/Indiana/A02751182/2022|A_/_H3N2|3C.2|2022-11-04|HA|4||EPI_ISL_16925106	swine_Indiana_2022-11-04_A02751182_EPI_ISL_16925106	2010.1
2010.1	2022-11-07	2022	Illinois	2022.849315	A/swine/Illinois/A02751201/2022|A_/_H3N2|3C.2|2022-11-07|HA|4||EPI_ISL_16925104	A/swine/Illinois/A02751201/2022|A_/_H3N2|3C.2|2022-11-07|HA|4||EPI_ISL_16925104	swine_Illinois_2022-11-07_A02751201_EPI_ISL_16925104	2010.1
2010.1	2023-11-01	2023	Ohio	2023.832877	A/swine/Ohio/ISU-A02861975/2023|A_/_H3N2|3C.2|2023-11-01|HA|4||EPI_ISL_18777068	A/swine/Ohio/ISU-A02861975/2023|A_/_H3N2|3C.2|2023-11-01|HA|4||EPI_ISL_18777068	swine_Ohio_2023-11-01_ISU-A02861975_EPI_ISL_18777068	2010.1
2010.1	2023-11-08	2023	Ohio	2023.852055	A/swine/Ohio/ISU-A02862020/2023|A_/_H3N2|3C.2|2023-11-08|HA|4||EPI_ISL_18777067	A/swine/Ohio/ISU-A02862020/2023|A_/_H3N2|3C.2|2023-11-08|HA|4||EPI_ISL_18777067	swine_Ohio_2023-11-08_ISU-A02862020_EPI_ISL_18777067	2010.1
2010.1	2023-01-12	2023	North Carolina	2023.030137	A/swine/North_Carolina/A02751477/2023|A_/_H3N2|3C.2|2023-01-12|HA|4||EPI_ISL_17184153	A/swine/North_Carolina/A02751477/2023|A_/_H3N2|3C.2|2023-01-12|HA|4||EPI_ISL_17184153	swine_North_Carolina_2023-01-12_A02751477_EPI_ISL_17184153	2010.1
2010.1	2023-02-27	2023	North Carolina	2023.156164	A/swine/North_Carolina/A02861240/2023|A_/_H3N2|3C.2|2023-02-27|HA|4||EPI_ISL_17530174	A/swine/North_Carolina/A02861240/2023|A_/_H3N2|3C.2|2023-02-27|HA|4||EPI_ISL_17530174	swine_North_Carolina_2023-02-27_A02861240_EPI_ISL_17530174	2010.1
2010.1	2023-08-18	2023	North Carolina	2023.627397	A/swine/North_Carolina/ISU-A02861727/2023|A_/_H3N2|3C.2|2023-08-18|HA|4||EPI_ISL_18291196	A/swine/North_Carolina/ISU-A02861727/2023|A_/_H3N2|3C.2|2023-08-18|HA|4||EPI_ISL_18291196	swine_North_Carolina_2023-08-18_ISU-A02861727_EPI_ISL_18291196	2010.1
2010.1	2022-10-29	2022	Minnesota	2022.824658	A/swine/Minnesota/A02751150/2022|A_/_H3N2|3C.2|2022-10-29|HA|4||EPI_ISL_16925110	A/swine/Minnesota/A02751150/2022|A_/_H3N2|3C.2|2022-10-29|HA|4||EPI_ISL_16925110	swine_Minnesota_2022-10-29_A02751150_EPI_ISL_16925110	2010.1
2010.1	2022-07-29	2022	West Virginia	2022.572603	Influenza A virus (A/swine/West Virginia/A01104152/2022(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: West Virginia|Sus scrofa|2022-07-29|OP912663.1	Influenza A virus (A/swine/West Virginia/A01104152/2022(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: West Virginia|Sus scrofa|2022-07-29|OP912663.1	swine_West_Virginia_2022-07-29_A01104152_OP912663.1	2010.1
2010.1	2022-07-06	2022	Iowa	2022.509589	A/swine/Iowa/A02750693/2022|A_/_H3N2|unassigned|2022-07-06|HA|4||EPI_ISL_14931852	A/swine/Iowa/A02750693/2022|A_/_H3N2|unassigned|2022-07-06|HA|4||EPI_ISL_14931852	swine_Iowa_2022-07-06_A02750693_EPI_ISL_14931852	2010.1
2010.1	2022-11-22	2022	Missouri	2022.890411	A/swine/Missouri/A02751263/2022|A_/_H3N2|3C.2|2022-11-22|HA|4||EPI_ISL_16840771	A/swine/Missouri/A02751263/2022|A_/_H3N2|3C.2|2022-11-22|HA|4||EPI_ISL_16840771	swine_Missouri_2022-11-22_A02751263_EPI_ISL_16840771	2010.1
2010.1	2023-01-24	2023	Pennsylvania	2023.063014	A/swine/Pennsylvania/A02751501/2023|A_/_H3N2|3C.2|2023-01-24|HA|4||EPI_ISL_17086453	A/swine/Pennsylvania/A02751501/2023|A_/_H3N2|3C.2|2023-01-24|HA|4||EPI_ISL_17086453	swine_Pennsylvania_2023-01-24_A02751501_EPI_ISL_17086453	2010.1
2010.1	2023-03-07	2023	Minnesota	2023.178082	Influenza A virus (A/swine/Minnesota/A02861274/2023(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Minnesota|Sus scrofa|2023-03-07|OQ836510.1	Influenza A virus (A/swine/Minnesota/A02861274/2023(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Minnesota|Sus scrofa|2023-03-07|OQ836510.1	swine_Minnesota_2023-03-07_A02861274_OQ836510.1	2010.1
2010.1	2022-11-01	2022	Indiana	2022.832877	A/swine/Indiana/A02751162/2022|A_/_H3N2|3C.2|2022-11-01|HA|4||EPI_ISL_16925109	A/swine/Indiana/A02751162/2022|A_/_H3N2|3C.2|2022-11-01|HA|4||EPI_ISL_16925109	swine_Indiana_2022-11-01_A02751162_EPI_ISL_16925109	2010.1
2010.1	2022-10-27	2022	Ohio	2022.819178	A/swine/Ohio/A02751145/2022|A_/_H3N2|3C.2|2022-10-27|HA|4||EPI_ISL_16925116	A/swine/Ohio/A02751145/2022|A_/_H3N2|3C.2|2022-10-27|HA|4||EPI_ISL_16925116	swine_Ohio_2022-10-27_A02751145_EPI_ISL_16925116	2010.1
2010.1	2023-04-14	2023	Ohio	2023.282192	A/swine/Ohio/A02861384/2023|A_/_H3N2|3C.2|2023-04-14|HA|4||EPI_ISL_17699659	A/swine/Ohio/A02861384/2023|A_/_H3N2|3C.2|2023-04-14|HA|4||EPI_ISL_17699659	swine_Ohio_2023-04-14_A02861384_EPI_ISL_17699659	2010.1
2010.1	2022-10-25	2022	Ohio	2022.813699	A/swine/Ohio/A02751099/2022|A_/_H3N2|3C.2|2022-10-25|HA|4||EPI_ISL_16854582	A/swine/Ohio/A02751099/2022|A_/_H3N2|3C.2|2022-10-25|HA|4||EPI_ISL_16854582	swine_Ohio_2022-10-25_A02751099_EPI_ISL_16854582	2010.1
2010.1	2023-03-16	2023	Ohio	2023.20274	Influenza A virus (A/swine/Ohio/A02861299/2023(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Ohio|Sus scrofa|2023-03-16|OQ836528.1	Influenza A virus (A/swine/Ohio/A02861299/2023(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Ohio|Sus scrofa|2023-03-16|OQ836528.1	swine_Ohio_2023-03-16_A02861299_OQ836528.1	2010.1
2010.1	2022-09-21	2022	Missouri	2022.720548	A/swine/Missouri/101627/2022|A_/_H3|3C.2|2022-09-21|HA|4||EPI_ISL_19277908	A/swine/Missouri/101627/2022|A_/_H3|3C.2|2022-09-21|HA|4||EPI_ISL_19277908	swine_Missouri_2022-09-21_101627_EPI_ISL_19277908	2010.1
2010.1	2022-09-21	2022	Missouri	2022.720548	A/swine/Missouri/A02750913/2022|A_/_H3N2|unassigned|2022-09-21|HA|4||EPI_ISL_16215713	A/swine/Missouri/A02750913/2022|A_/_H3N2|unassigned|2022-09-21|HA|4||EPI_ISL_16215713	swine_Missouri_2022-09-21_A02750913_EPI_ISL_16215713	2010.1
2010.1	2022-08-18	2022	Missouri	2022.627397	A/swine/Missouri/101632/2022|A_/_H3|3C.2|2022-08-18|HA|4||EPI_ISL_19277913	A/swine/Missouri/101632/2022|A_/_H3|3C.2|2022-08-18|HA|4||EPI_ISL_19277913	swine_Missouri_2022-08-18_101632_EPI_ISL_19277913	2010.1
2010.1	2022-05-09	2022	Iowa	2022.350685	A/swine/Iowa/A02636674/2022|A_/_H3N2|unassigned|2022-05-09|HA|4||EPI_ISL_14224161	A/swine/Iowa/A02636674/2022|A_/_H3N2|unassigned|2022-05-09|HA|4||EPI_ISL_14224161	swine_Iowa_2022-05-09_A02636674_EPI_ISL_14224161	2010.1
2010.1	2022-09-23	2022	Iowa	2022.726027	A/swine/Iowa/A02750915/2022|A_/_H3N2|unassigned|2022-09-23|HA|4||EPI_ISL_16215597	A/swine/Iowa/A02750915/2022|A_/_H3N2|unassigned|2022-09-23|HA|4||EPI_ISL_16215597	swine_Iowa_2022-09-23_A02750915_EPI_ISL_16215597	2010.1
2010.1	2022-09-21	2022	Iowa	2022.720548	A/swine/Iowa/A02750928/2022|A_/_H3N2|unassigned|2022-09-21|HA|4||EPI_ISL_16215646	A/swine/Iowa/A02750928/2022|A_/_H3N2|unassigned|2022-09-21|HA|4||EPI_ISL_16215646	swine_Iowa_2022-09-21_A02750928_EPI_ISL_16215646	2010.1
2010.1	2022-08-19	2022	Iowa	2022.630137	Influenza A virus (A/swine/Iowa/A02750812/2022(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Iowa|Sus scrofa|2022-08-19|OP454928.1	Influenza A virus (A/swine/Iowa/A02750812/2022(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Iowa|Sus scrofa|2022-08-19|OP454928.1	swine_Iowa_2022-08-19_A02750812_OP454928.1	2010.1
2010.1	2023-07-06	2023	Iowa	2023.509589	A/swine/Iowa/ISU-A02861624/2023|A_/_H3N2|3C.2|2023-07-06|HA|4||EPI_ISL_18276861	A/swine/Iowa/ISU-A02861624/2023|A_/_H3N2|3C.2|2023-07-06|HA|4||EPI_ISL_18276861	swine_Iowa_2023-07-06_ISU-A02861624_EPI_ISL_18276861	2010.1
2010.1	2023-08-30	2023	Iowa	2023.660274	A/swine/Iowa/ISU-A02861754/2023|A_/_H3N2|unassigned|2023-08-30|HA|4||EPI_ISL_18338526	A/swine/Iowa/ISU-A02861754/2023|A_/_H3N2|unassigned|2023-08-30|HA|4||EPI_ISL_18338526	swine_Iowa_2023-08-30_ISU-A02861754_EPI_ISL_18338526	2010.1
2010.1	2023-01-17	2023	Ohio	2023.043836	A/swine/Ohio/A02751478/2023|A_/_H3N2|3C.2|2023-01-17|HA|4||EPI_ISL_17184162	A/swine/Ohio/A02751478/2023|A_/_H3N2|3C.2|2023-01-17|HA|4||EPI_ISL_17184162	swine_Ohio_2023-01-17_A02751478_EPI_ISL_17184162	2010.1
2010.1	2023-02-07	2023	Ohio	2023.10137	A/swine/Ohio/A02751564/2023|A_/_H3N2|3C.2|2023-02-07|HA|4||EPI_ISL_17373152	A/swine/Ohio/A02751564/2023|A_/_H3N2|3C.2|2023-02-07|HA|4||EPI_ISL_17373152	swine_Ohio_2023-02-07_A02751564_EPI_ISL_17373152	2010.1
2010.1	2022-10-18	2022	Ohio	2022.794521	Influenza A virus (A/swine/Ohio/A02751021/2022(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Ohio|Sus scrofa|2022-10-18|OP903613.1	Influenza A virus (A/swine/Ohio/A02751021/2022(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Ohio|Sus scrofa|2022-10-18|OP903613.1	swine_Ohio_2022-10-18_A02751021_OP903613.1	2010.1
2010.1	2023-05-17	2023	Iowa	2023.372603	A/swine/Iowa/A02861512/2023|A_/_H3N2|3C.2|2023-05-17|HA|4||EPI_ISL_18042959	A/swine/Iowa/A02861512/2023|A_/_H3N2|3C.2|2023-05-17|HA|4||EPI_ISL_18042959	swine_Iowa_2023-05-17_A02861512_EPI_ISL_18042959	2010.1
2010.1	2022-12-29	2022	Illinois	2022.991781	A/swine/Illinois/A02751440/2022|A_/_H3N2|3C.2|2022-12-29|HA|4||EPI_ISL_17184129	A/swine/Illinois/A02751440/2022|A_/_H3N2|3C.2|2022-12-29|HA|4||EPI_ISL_17184129	swine_Illinois_2022-12-29_A02751440_EPI_ISL_17184129	2010.1
2010.1	2022-12-06	2022	Illinois	2022.928767	A/swine/Illinois/A02751389/2022|A_/_H3N2|3C.2|2022-12-06|HA|4||EPI_ISL_17060964	A/swine/Illinois/A02751389/2022|A_/_H3N2|3C.2|2022-12-06|HA|4||EPI_ISL_17060964	swine_Illinois_2022-12-06_A02751389_EPI_ISL_17060964	2010.1
2010.1	2023-03-03	2023	Illinois	2023.167123	Influenza A virus (A/swine/Illinois/A02861256/2023(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Illinois|Sus scrofa|2023-03-03|OQ836537.1	Influenza A virus (A/swine/Illinois/A02861256/2023(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Illinois|Sus scrofa|2023-03-03|OQ836537.1	swine_Illinois_2023-03-03_A02861256_OQ836537.1	2010.1
2010.1	2023-01-31	2023	Iowa	2023.082192	A/swine/Iowa/A02751537/2023|A_/_H3N2|3C.2|2023-01-31|HA|4||EPI_ISL_17373150	A/swine/Iowa/A02751537/2023|A_/_H3N2|3C.2|2023-01-31|HA|4||EPI_ISL_17373150	swine_Iowa_2023-01-31_A02751537_EPI_ISL_17373150	2010.1
2010.1	2023-01-12	2023	Ohio	2023.030137	A/swine/Ohio/A02751381/2023|A_/_H3N2|unassigned|2023-01-12|HA|4||EPI_ISL_16920560	A/swine/Ohio/A02751381/2023|A_/_H3N2|unassigned|2023-01-12|HA|4||EPI_ISL_16920560	swine_Ohio_2023-01-12_A02751381_EPI_ISL_16920560	2010.1
2010.1	2022-11-30	2022	Ohio	2022.912329	A/swine/Ohio/A02751314/2022|A_/_H3N2|unassigned|2022-11-30|HA|4||EPI_ISL_16840847	A/swine/Ohio/A02751314/2022|A_/_H3N2|unassigned|2022-11-30|HA|4||EPI_ISL_16840847	swine_Ohio_2022-11-30_A02751314_EPI_ISL_16840847	2010.1
2010.1	2022-12-27	2022	Ohio	2022.986301	A/swine/Ohio/A02751357/2022|A_/_H3N2|unassigned|2022-12-27|HA|4||EPI_ISL_16891259	A/swine/Ohio/A02751357/2022|A_/_H3N2|unassigned|2022-12-27|HA|4||EPI_ISL_16891259	swine_Ohio_2022-12-27_A02751357_EPI_ISL_16891259	2010.1
2010.1	2022-11-01	2022	Illinois	2022.832877	A/swine/Illinois/A02751155/2022|A_/_H3N2|3C.2|2022-11-01|HA|4||EPI_ISL_16925095	A/swine/Illinois/A02751155/2022|A_/_H3N2|3C.2|2022-11-01|HA|4||EPI_ISL_16925095	swine_Illinois_2022-11-01_A02751155_EPI_ISL_16925095	2010.1
2010.1	2022-10-13	2022	Illinois	2022.780822	A/swine/Illinois/101615/2022|A_/_H3|3C.2|2022-10-13|HA|4||EPI_ISL_19277896	A/swine/Illinois/101615/2022|A_/_H3|3C.2|2022-10-13|HA|4||EPI_ISL_19277896	swine_Illinois_2022-10-13_101615_EPI_ISL_19277896	2010.1
2010.1	2023-04-05	2023	Illinois	2023.257534	Influenza A virus (A/swine/Illinois/A02861360/2023(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Illinois|Sus scrofa|2023-04-05|OQ954422.1	Influenza A virus (A/swine/Illinois/A02861360/2023(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Illinois|Sus scrofa|2023-04-05|OQ954422.1	swine_Illinois_2023-04-05_A02861360_OQ954422.1	2010.1
2010.1	2023-04-13	2023	Illinois	2023.279452	A/swine/Illinois/101594/2023|A_/_H3|3C.2|2023-04-13|HA|4||EPI_ISL_19277709	A/swine/Illinois/101594/2023|A_/_H3|3C.2|2023-04-13|HA|4||EPI_ISL_19277709	swine_Illinois_2023-04-13_101594_EPI_ISL_19277709	2010.1
2010.1	2023-11-14	2023	Iowa	2023.868493	A/swine/Iowa/ISU-A02862035/2023|A_/_H3N2|3C.2|2023-11-14|HA|4||EPI_ISL_18777058	A/swine/Iowa/ISU-A02862035/2023|A_/_H3N2|3C.2|2023-11-14|HA|4||EPI_ISL_18777058	swine_Iowa_2023-11-14_ISU-A02862035_EPI_ISL_18777058	2010.1
2010.1	2023-07-14	2023	Iowa	2023.531507	A/swine/Iowa/A02861646/2023|A_/_H3N2|unassigned|2023-07-14|HA|4||EPI_ISL_18211294	A/swine/Iowa/A02861646/2023|A_/_H3N2|unassigned|2023-07-14|HA|4||EPI_ISL_18211294	swine_Iowa_2023-07-14_A02861646_EPI_ISL_18211294	2010.1
2010.1	2023-01-16	2023	Illinois	2023.041096	A/swine/Illinois/101604/2023|A_/_H3|unassigned|2023-01-16|HA|4||EPI_ISL_19277829	A/swine/Illinois/101604/2023|A_/_H3|unassigned|2023-01-16|HA|4||EPI_ISL_19277829	swine_Illinois_2023-01-16_101604_EPI_ISL_19277829	2010.1
2010.1	2023-04-17	2023	Illinois	2023.290411	A/swine/Illinois/A02861392/2023|A_/_H3N2|3C.2|2023-04-17|HA|4||EPI_ISL_17699664	A/swine/Illinois/A02861392/2023|A_/_H3N2|3C.2|2023-04-17|HA|4||EPI_ISL_17699664	swine_Illinois_2023-04-17_A02861392_EPI_ISL_17699664	2010.1
2010.1	2023-03-13	2023	Iowa	2023.194521	Influenza A virus (A/swine/Iowa/A02861289/2023(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Iowa|Sus scrofa|2023-03-13|OQ836508.1	Influenza A virus (A/swine/Iowa/A02861289/2023(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Iowa|Sus scrofa|2023-03-13|OQ836508.1	swine_Iowa_2023-03-13_A02861289_OQ836508.1	2010.1
2010.1	2022-12-16	2022	Indiana	2022.956164	Influenza A virus (A/swine/Indiana/A02751414/2022(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Indiana|Sus scrofa|2022-12-16|OQ469384.1	Influenza A virus (A/swine/Indiana/A02751414/2022(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Indiana|Sus scrofa|2022-12-16|OQ469384.1	swine_Indiana_2022-12-16_A02751414_OQ469384.1	2010.1
2010.1	2023-06-07	2023	Iowa	2023.430137	A/swine/Iowa/A02861561/2023|A_/_H3N2|3C.2|2023-06-07|HA|4||EPI_ISL_18037827	A/swine/Iowa/A02861561/2023|A_/_H3N2|3C.2|2023-06-07|HA|4||EPI_ISL_18037827	swine_Iowa_2023-06-07_A02861561_EPI_ISL_18037827	2010.1
2010.1	2022-11-07	2022	Missouri	2022.849315	A/swine/Missouri/101611/2022|A_/_H3|3C.2|2022-11-07|HA|4||EPI_ISL_19277876	A/swine/Missouri/101611/2022|A_/_H3|3C.2|2022-11-07|HA|4||EPI_ISL_19277876	swine_Missouri_2022-11-07_101611_EPI_ISL_19277876	2010.1
